0.000000 -65.000000 -75.000000
1.000000 -64.400000 -73.900000
2.000000 -63.830000 -72.855000
3.000000 -63.288500 -71.862250
4.000000 -62.774075 -70.919138
5.000000 -62.285371 -70.023181
6.000000 -61.821103 -69.172022
7.000000 -61.380048 -68.363421
8.000000 -60.961045 -67.595249
9.000000 -60.562993 -66.865487
10.000000 -60.184843 -66.172213
11.000000 -59.825601 -65.513602
12.000000 -59.484321 -64.887922
13.000000 -59.160105 -64.293526
14.000000 -58.852100 -63.728850
15.000000 -58.559495 -63.192407
16.000000 -58.281520 -62.682787
17.000000 -58.017444 -62.198647
18.000000 -57.766572 -61.738715
19.000000 -57.528243 -61.301779
20.000000 -57.301831 -60.886690
21.000000 -57.086740 -60.492356
22.000000 -56.882403 -60.117738
23.000000 -56.688282 -59.761851
24.000000 -56.503868 -59.423759
25.000000 -56.328675 -59.102571
26.000000 -56.162241 -58.797442
27.000000 -56.004129 -58.507570
28.000000 -55.853923 -58.232191
29.000000 -55.711226 -57.970582
30.000000 -55.575665 -57.722053
31.000000 -55.446882 -57.485950
32.000000 -55.324538 -57.261653
33.000000 -55.208311 -57.048570
34.000000 -55.097895 -56.846142
34.000000 0 -56.653834
35.000000 -65.000000 -56.653834
36.000000 -64.400000 -56.471143
37.000000 -63.830000 -56.197586
38.000000 -63.288500 -55.957706
39.000000 -62.774075 -55.745821
40.000000 -62.285371 -55.557330
41.000000 -61.821103 -55.388503
42.000000 -61.380048 -55.236310
43.000000 -60.961045 -55.098280
43.000000 -60.562993 0
44.000000 -60.562993 -65.000000
45.000000 -60.184843 -64.383223
46.000000 -59.725601 -63.800640
47.000000 -59.309321 -63.249870
48.000000 -58.929855 -62.728787
49.000000 -58.582162 -62.235476
50.000000 -58.262094 -61.768204
51.000000 -57.966221 -61.325396
52.000000 -57.691696 -60.905608
53.000000 -57.436140 -60.507513
54.000000 -57.197555 -60.129885
55.000000 -56.974256 -59.771590
56.000000 -56.764806 -59.431569
57.000000 -56.567975 -59.108838
58.000000 -56.382705 -58.802473
59.000000 -56.208072 -58.511612
60.000000 -56.043270 -58.235441
61.000000 -55.887588 -57.973197
62.000000 -55.740394 -57.724159
63.000000 -55.601123 -57.487649
64.000000 -55.469265 -57.263025
65.000000 -55.344361 -57.049680
66.000000 -55.225990 -56.847041
67.000000 -55.113768 -56.654565
68.000000 -55.007342 -56.471738
68.000000 0 -56.298072
69.000000 -65.000000 -56.298072
70.000000 -64.399528 -56.133105
71.000000 -63.829174 -55.876399
72.000000 -63.287413 -55.652538
73.000000 -62.772800 -55.455879
74.000000 -62.283967 -55.281859
75.000000 -61.819614 -55.126785
75.000000 -61.378509 0
76.000000 -61.378509 -65.000000
77.000000 -60.959485 -64.373772
78.000000 -60.461431 -63.784102
79.000000 -60.008296 -63.228111
80.000000 -59.593831 -62.703277
81.000000 -59.212899 -62.207370
82.000000 -58.861261 -61.738407
83.000000 -58.535404 -61.294611
84.000000 -58.232399 -60.874380
85.000000 -57.949791 -60.476261
86.000000 -57.685511 -60.098928
87.000000 -57.437803 -59.741165
88.000000 -57.205167 -59.401854
89.000000 -56.986312 -59.079959
90.000000 -56.780119 -58.774519
91.000000 -56.585611 -58.484640
92.000000 -56.401929 -58.209485
93.000000 -56.228311 -57.948272
94.000000 -56.064079 -57.700268
95.000000 -55.908621 -57.464782
96.000000 -55.761387 -57.241165
97.000000 -55.621876 -57.028805
98.000000 -55.489628 -56.827122
99.000000 -55.364223 -56.635573
100.000000 -55.245274 -56.453639
101.000000 -55.132419 -56.280834
102.000000 -55.025326 -56.116693
102.000000 0 -55.960779
103.000000 -65.000000 -55.960779
104.000000 -64.399698 -55.812676
105.000000 -63.829471 -55.571992
106.000000 -63.287804 -55.363352
107.000000 -62.773259 -55.181152
108.000000 -62.284472 -55.020868
108.000000 -61.820149 0
109.000000 -61.820149 -65.000000
110.000000 -61.379062 -64.367215
111.000000 -60.860046 -63.772627
112.000000 -60.386993 -63.213013
113.000000 -59.953602 -62.685577
114.000000 -59.554690 -62.187870
115.000000 -59.185969 -61.717733
116.000000 -58.843882 -61.273252
117.000000 -58.525457 -60.852714
118.000000 -58.228199 -60.454578
119.000000 -57.950001 -60.077449
120.000000 -57.689071 -59.720056
121.000000 -57.443873 -59.381237
122.000000 -57.213084 -59.059923
123.000000 -56.995554 -58.755124
124.000000 -56.790275 -58.465926
125.000000 -56.596360 -58.191476
126.000000 -56.413022 -57.930980
127.000000 -56.239554 -57.683692
128.000000 -56.075323 -57.448917
129.000000 -55.919754 -57.225999
130.000000 -55.772325 -57.014321
131.000000 -55.632555 -56.813302
132.000000 -55.500004 -56.622395
133.000000 -55.374266 -56.441082
134.000000 -55.254962 -56.268873
135.000000 -55.141741 -56.105306
136.000000 -55.034276 -55.949941
136.000000 0 -55.802365
137.000000 -65.000000 -55.802365
138.000000 -64.399758 -55.662183
139.000000 -63.829577 -55.429023
140.000000 -63.287943 -55.227532
141.000000 -62.773422 -55.052123
141.000000 -62.284652 0
142.000000 -62.284652 -65.000000
143.000000 -61.820340 -64.359019
144.000000 -61.279259 -63.758284
145.000000 -60.785246 -63.194142
146.000000 -60.331943 -62.663453
147.000000 -59.914113 -62.163494
148.000000 -59.527422 -61.691891
149.000000 -59.168262 -61.246553
150.000000 -58.833618 -60.825631
151.000000 -58.520952 -60.427474
152.000000 -58.228116 -60.050600
153.000000 -57.953280 -59.693670
154.000000 -57.694872 -59.355466
155.000000 -57.451533 -59.034877
156.000000 -57.222080 -58.730880
157.000000 -57.005475 -58.442534
158.000000 -56.800801 -58.168965
159.000000 -56.607240 -57.909363
160.000000 -56.424061 -57.662972
161.000000 -56.250605 -57.429086
162.000000 -56.086272 -57.207041
163.000000 -55.930516 -56.996216
164.000000 -55.782837 -56.796027
165.000000 -55.642772 -56.605924
166.000000 -55.509895 -56.425386
167.000000 -55.383810 -56.253923
168.000000 -55.264147 -56.091072
169.000000 -55.150561 -55.936394
170.000000 -55.042731 -55.789476
170.000000 0 -55.649922
171.000000 -65.000000 -55.649922
172.000000 -64.399806 -55.517363
173.000000 -63.829661 -55.291444
174.000000 -63.288054 -55.096831
174.000000 -62.773553 0
175.000000 -62.773553 -65.000000
176.000000 -62.284796 -64.348774
177.000000 -61.720492 -63.740355
178.000000 -61.204417 -63.170552
179.000000 -60.730156 -62.635797
180.000000 -60.292415 -62.133025
181.000000 -59.886809 -61.659588
182.000000 -59.509679 -61.213180
183.000000 -59.157964 -60.791778
184.000000 -58.829081 -60.393595
185.000000 -58.520839 -60.017040
186.000000 -58.231367 -59.660687
187.000000 -57.959055 -59.323253
188.000000 -57.702506 -59.003570
189.000000 -57.460505 -58.700575
190.000000 -57.231979 -58.413293
191.000000 -57.015979 -58.140826
192.000000 -56.811659 -57.882343
193.000000 -56.618260 -57.637073
194.000000 -56.435093 -57.404296
195.000000 -56.261536 -57.183343
196.000000 -56.097017 -56.973585
197.000000 -55.941013 -56.774434
198.000000 -55.793039 -56.585334
199.000000 -55.652649 -56.405765
200.000000 -55.519426 -56.235235
201.000000 -55.392982 -56.073279
202.000000 -55.272955 -55.919461
203.000000 -55.159005 -55.773364
204.000000 -55.050813 -55.634596
